YEAR,MONTH,DAY_OF_MONTH,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR
2025,1,3,1/3/2025 0:00,AS,379,10821,1082106,30852,BWI,"Baltimore, MD",MD,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,38,14771,1477104,32457,SFO,"San Francisco, CA",CA,12478,1247805,31703,JFK,"New York, NY",NY
2025,1,3,1/3/2025 0:00,AS,380,12889,1288904,32211,LAS,"Las Vegas, NV",NV,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,382,14747,1474703,30559,SEA,"Seattle, WA",WA,10693,1069302,30693,BNA,"Nashville, TN",TN
2025,1,3,1/3/2025 0:00,AS,383,10693,1069302,30693,BNA,"Nashville, TN",TN,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,384,14771,1477104,32457,SFO,"San Francisco, CA",CA,11618,1161802,31703,EWR,"Newark, NJ",NJ
2025,1,3,1/3/2025 0:00,AS,386,14747,1474703,30559,SEA,"Seattle, WA",WA,13487,1348702,31650,MSP,"Minneapolis, MN",MN
2025,1,3,1/3/2025 0:00,AS,387,13487,1348702,31650,MSP,"Minneapolis, MN",MN,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,388,14747,1474703,30559,SEA,"Seattle, WA",WA,15016,1501606,31123,STL,"St. Louis, MO",MO
2025,1,3,1/3/2025 0:00,AS,388,15016,1501606,31123,STL,"St. Louis, MO",MO,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,389,10721,1072102,30721,BOS,"Boston, MA",MA,14679,1467903,33570,SAN,"San Diego, CA",CA
2025,1,3,1/3/2025 0:00,AS,390,14679,1467903,33570,SAN,"San Diego, CA",CA,10721,1072102,30721,BOS,"Boston, MA",MA
2025,1,3,1/3/2025 0:00,AS,391,12339,1233904,32337,IND,"Indianapolis, IN",IN,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,392,14057,1405702,34057,PDX,"Portland, OR",OR,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX
2025,1,3,1/3/2025 0:00,AS,393,11193,1119302,33105,CVG,"Cincinnati, OH",KY,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,394,14747,1474703,30559,SEA,"Seattle, WA",WA,13204,1320402,31454,MCO,"Orlando, FL",FL
2025,1,3,1/3/2025 0:00,AS,395,13204,1320402,31454,MCO,"Orlando, FL",FL,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,397,13204,1320402,31454,MCO,"Orlando, FL",FL,14679,1467903,33570,SAN,"San Diego, CA",CA
2025,1,3,1/3/2025 0:00,AS,398,14747,1474703,30559,SEA,"Seattle, WA",WA,11618,1161802,31703,EWR,"Newark, NJ",NJ
2025,1,3,1/3/2025 0:00,AS,399,13204,1320402,31454,MCO,"Orlando, FL",FL,14771,1477104,32457,SFO,"San Francisco, CA",CA
2025,1,3,1/3/2025 0:00,AS,4,14747,1474703,30559,SEA,"Seattle, WA",WA,11278,1127805,30852,DCA,"Washington, DC",VA
2025,1,3,1/3/2025 0:00,AS,40,14004,1400403,34004,PAE,"Everett, WA",WA,14107,1410702,30466,PHX,"Phoenix, AZ",AZ
2025,1,3,1/3/2025 0:00,AS,400,14057,1405702,34057,PDX,"Portland, OR",OR,10721,1072102,30721,BOS,"Boston, MA",MA
2025,1,3,1/3/2025 0:00,AS,402,14747,1474703,30559,SEA,"Seattle, WA",WA,10994,1099402,30994,CHS,"Charleston, SC",SC
2025,1,3,1/3/2025 0:00,AS,405,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,405,14747,1474703,30559,SEA,"Seattle, WA",WA,13851,1385103,33851,OKC,"Oklahoma City, OK",OK
2025,1,3,1/3/2025 0:00,AS,406,12264,1226402,30852,IAD,"Washington, DC",VA,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,406,14747,1474703,30559,SEA,"Seattle, WA",WA,12264,1226402,30852,IAD,"Washington, DC",VA
2025,1,3,1/3/2025 0:00,AS,408,14747,1474703,30559,SEA,"Seattle, WA",WA,13930,1393008,30977,ORD,"Chicago, IL",IL
2025,1,3,1/3/2025 0:00,AS,41,12478,1247805,31703,JFK,"New York, NY",NY,14771,1477104,32457,SFO,"San Francisco, CA",CA
2025,1,3,1/3/2025 0:00,AS,410,14747,1474703,30559,SEA,"Seattle, WA",WA,13930,1393008,30977,ORD,"Chicago, IL",IL
2025,1,3,1/3/2025 0:00,AS,411,10693,1069302,30693,BNA,"Nashville, TN",TN,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,412,14747,1474703,30559,SEA,"Seattle, WA",WA,14122,1412202,30198,PIT,"Pittsburgh, PA",PA
2025,1,3,1/3/2025 0:00,AS,413,13930,1393008,30977,ORD,"Chicago, IL",IL,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,3,1/3/2025 0:00,AS,414,14747,1474703,30559,SEA,"Seattle, WA",WA,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX
2025,1,3,1/3/2025 0:00,AS,415,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,419,14057,1405702,34057,PDX,"Portland, OR",OR,14679,1467903,33570,SAN,"San Diego, CA",CA
2025,1,3,1/3/2025 0:00,AS,42,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,14004,1400403,34004,PAE,"Everett, WA",WA
2025,1,3,1/3/2025 0:00,AS,420,14057,1405702,34057,PDX,"Portland, OR",OR,11292,1129202,30325,DEN,"Denver, CO",CO
2025,1,3,1/3/2025 0:00,AS,421,13930,1393008,30977,ORD,"Chicago, IL",IL,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,422,14747,1474703,30559,SEA,"Seattle, WA",WA,12266,1226603,31453,IAH,"Houston, TX",TX
2025,1,3,1/3/2025 0:00,AS,424,14747,1474703,30559,SEA,"Seattle, WA",WA,10721,1072102,30721,BOS,"Boston, MA",MA
2025,1,3,1/3/2025 0:00,AS,427,14747,1474703,30559,SEA,"Seattle, WA",WA,11292,1129202,30325,DEN,"Denver, CO",CO
2025,1,3,1/3/2025 0:00,AS,43,10299,1029906,30299,ANC,"Anchorage, AK",AK,10551,1055102,30113,BET,"Bethel, AK",AK
2025,1,3,1/3/2025 0:00,AS,432,14679,1467903,33570,SAN,"San Diego, CA",CA,15304,1530402,33195,TPA,"Tampa, FL",FL
2025,1,3,1/3/2025 0:00,AS,433,15304,1530402,33195,TPA,"Tampa, FL",FL,14679,1467903,33570,SAN,"San Diego, CA",CA
2025,1,3,1/3/2025 0:00,AS,434,14771,1477104,32457,SFO,"San Francisco, CA",CA,12264,1226402,30852,IAD,"Washington, DC",VA
2025,1,3,1/3/2025 0:00,AS,435,12264,1226402,30852,IAD,"Washington, DC",VA,14771,1477104,32457,SFO,"San Francisco, CA",CA
2025,1,3,1/3/2025 0:00,AS,437,14683,1468305,33214,SAT,"San Antonio, TX",TX,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,438,14747,1474703,30559,SEA,"Seattle, WA",WA,12266,1226603,31453,IAH,"Houston, TX",TX
2025,1,3,1/3/2025 0:00,AS,439,12266,1226603,31453,IAH,"Houston, TX",TX,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,44,10551,1055102,30113,BET,"Bethel, AK",AK,10299,1029906,30299,ANC,"Anchorage, AK",AK
2025,1,3,1/3/2025 0:00,AS,440,13303,1330303,32467,MIA,"Miami, FL",FL,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,3,1/3/2025 0:00,AS,441,14057,1405702,34057,PDX,"Portland, OR",OR,13303,1330303,32467,MIA,"Miami, FL",FL
2025,1,3,1/3/2025 0:00,AS,442,14747,1474703,30559,SEA,"Seattle, WA",WA,14100,1410005,34100,PHL,"Philadelphia, PA",PA
2025,1,3,1/3/2025 0:00,AS,443,14100,1410005,34100,PHL,"Philadelphia, PA",PA,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,445,14747,1474703,30559,SEA,"Seattle, WA",WA,14570,1457002,34570,RNO,"Reno, NV",NV
2025,1,3,1/3/2025 0:00,AS,446,14747,1474703,30559,SEA,"Seattle, WA",WA,14683,1468305,33214,SAT,"San Antonio, TX",TX
2025,1,3,1/3/2025 0:00,AS,45,10299,1029906,30299,ANC,"Anchorage, AK",AK,10551,1055102,30113,BET,"Bethel, AK",AK
2025,1,3,1/3/2025 0:00,AS,450,14747,1474703,30559,SEA,"Seattle, WA",WA,11066,1106606,31066,CMH,"Columbus, OH",OH
2025,1,3,1/3/2025 0:00,AS,451,13495,1349505,33495,MSY,"New Orleans, LA",LA,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,453,12266,1226603,31453,IAH,"Houston, TX",TX,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,454,14747,1474703,30559,SEA,"Seattle, WA",WA,14635,1463502,31714,RSW,"Fort Myers, FL",FL
2025,1,3,1/3/2025 0:00,AS,459,10721,1072102,30721,BOS,"Boston, MA",MA,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,46,10551,1055102,30113,BET,"Bethel, AK",AK,10299,1029906,30299,ANC,"Anchorage, AK",AK
2025,1,3,1/3/2025 0:00,AS,460,14747,1474703,30559,SEA,"Seattle, WA",WA,10721,1072102,30721,BOS,"Boston, MA",MA
2025,1,3,1/3/2025 0:00,AS,47,12478,1247805,31703,JFK,"New York, NY",NY,14771,1477104,32457,SFO,"San Francisco, CA",CA
2025,1,3,1/3/2025 0:00,AS,472,14747,1474703,30559,SEA,"Seattle, WA",WA,15016,1501606,31123,STL,"St. Louis, MO",MO
2025,1,3,1/3/2025 0:00,AS,473,15016,1501606,31123,STL,"St. Louis, MO",MO,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,477,11618,1161802,31703,EWR,"Newark, NJ",NJ,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,481,13204,1320402,31454,MCO,"Orlando, FL",FL,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,484,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,14771,1477104,32457,SFO,"San Francisco, CA",CA
2025,1,3,1/3/2025 0:00,AS,485,10994,1099402,30994,CHS,"Charleston, SC",SC,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,49,14747,1474703,30559,SEA,"Seattle, WA",WA,10299,1029906,30299,ANC,"Anchorage, AK",AK
2025,1,3,1/3/2025 0:00,AS,490,14747,1474703,30559,SEA,"Seattle, WA",WA,13495,1349505,33495,MSY,"New Orleans, LA",LA
2025,1,3,1/3/2025 0:00,AS,492,14747,1474703,30559,SEA,"Seattle, WA",WA,10397,1039707,30397,ATL,"Atlanta, GA",GA
2025,1,3,1/3/2025 0:00,AS,494,14683,1468305,33214,SAT,"San Antonio, TX",TX,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,494,14747,1474703,30559,SEA,"Seattle, WA",WA,14683,1468305,33214,SAT,"San Antonio, TX",TX
2025,1,3,1/3/2025 0:00,AS,497,10397,1039707,30397,ATL,"Atlanta, GA",GA,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,499,12264,1226402,30852,IAD,"Washington, DC",VA,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,5,11278,1127805,30852,DCA,"Washington, DC",VA,12892,1289208,32575,LAX,"Los Angeles, CA",CA
2025,1,3,1/3/2025 0:00,AS,50,10754,1075405,30107,BRW,"Barrow, AK",AK,10299,1029906,30299,ANC,"Anchorage, AK",AK
2025,1,3,1/3/2025 0:00,AS,500,14747,1474703,30559,SEA,"Seattle, WA",WA,12339,1233904,32337,IND,"Indianapolis, IN",IN
2025,1,3,1/3/2025 0:00,AS,502,14747,1474703,30559,SEA,"Seattle, WA",WA,10423,1042302,30423,AUS,"Austin, TX",TX
2025,1,3,1/3/2025 0:00,AS,505,10423,1042302,30423,AUS,"Austin, TX",TX,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,507,12264,1226402,30852,IAD,"Washington, DC",VA,14679,1467903,33570,SAN,"San Diego, CA",CA
2025,1,3,1/3/2025 0:00,AS,508,14747,1474703,30559,SEA,"Seattle, WA",WA,11193,1119302,33105,CVG,"Cincinnati, OH",KY
2025,1,3,1/3/2025 0:00,AS,509,14747,1474703,30559,SEA,"Seattle, WA",WA,10140,1014005,30140,ABQ,"Albuquerque, NM",NM
2025,1,3,1/3/2025 0:00,AS,51,10299,1029906,30299,ANC,"Anchorage, AK",AK,10754,1075405,30107,BRW,"Barrow, AK",AK
2025,1,3,1/3/2025 0:00,AS,510,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,512,14771,1477104,32457,SFO,"San Francisco, CA",CA,10423,1042302,30423,AUS,"Austin, TX",TX
2025,1,3,1/3/2025 0:00,AS,513,10423,1042302,30423,AUS,"Austin, TX",TX,14771,1477104,32457,SFO,"San Francisco, CA",CA
2025,1,3,1/3/2025 0:00,AS,515,14004,1400403,34004,PAE,"Everett, WA",WA,14107,1410702,30466,PHX,"Phoenix, AZ",AZ
2025,1,3,1/3/2025 0:00,AS,516,14747,1474703,30559,SEA,"Seattle, WA",WA,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL
2025,1,3,1/3/2025 0:00,AS,517,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,518,14747,1474703,30559,SEA,"Seattle, WA",WA,14869,1486903,34614,SLC,"Salt Lake City, UT",UT
2025,1,3,1/3/2025 0:00,AS,519,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,52,10299,1029906,30299,ANC,"Anchorage, AK",AK,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,520,14747,1474703,30559,SEA,"Seattle, WA",WA,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL
2025,1,3,1/3/2025 0:00,AS,522,14747,1474703,30559,SEA,"Seattle, WA",WA,10693,1069302,30693,BNA,"Nashville, TN",TN
2025,1,3,1/3/2025 0:00,AS,523,14570,1457002,34570,RNO,"Reno, NV",NV,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,526,14057,1405702,34057,PDX,"Portland, OR",OR,13204,1320402,31454,MCO,"Orlando, FL",FL
2025,1,3,1/3/2025 0:00,AS,527,13204,1320402,31454,MCO,"Orlando, FL",FL,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,3,1/3/2025 0:00,AS,53,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,530,14679,1467903,33570,SAN,"San Diego, CA",CA,10423,1042302,30423,AUS,"Austin, TX",TX
2025,1,3,1/3/2025 0:00,AS,533,10423,1042302,30423,AUS,"Austin, TX",TX,14679,1467903,33570,SAN,"San Diego, CA",CA
2025,1,3,1/3/2025 0:00,AS,534,14771,1477104,32457,SFO,"San Francisco, CA",CA,10423,1042302,30423,AUS,"Austin, TX",TX
2025,1,3,1/3/2025 0:00,AS,535,10423,1042302,30423,AUS,"Austin, TX",TX,14771,1477104,32457,SFO,"San Francisco, CA",CA
2025,1,3,1/3/2025 0:00,AS,536,12478,1247805,31703,JFK,"New York, NY",NY,14771,1477104,32457,SFO,"San Francisco, CA",CA
2025,1,3,1/3/2025 0:00,AS,537,10721,1072102,30721,BOS,"Boston, MA",MA,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,538,14747,1474703,30559,SEA,"Seattle, WA",WA,13930,1393008,30977,ORD,"Chicago, IL",IL
2025,1,3,1/3/2025 0:00,AS,540,14057,1405702,34057,PDX,"Portland, OR",OR,10423,1042302,30423,AUS,"Austin, TX",TX
2025,1,3,1/3/2025 0:00,AS,541,10423,1042302,30423,AUS,"Austin, TX",TX,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,3,1/3/2025 0:00,AS,542,14747,1474703,30559,SEA,"Seattle, WA",WA,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX
2025,1,3,1/3/2025 0:00,AS,543,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,544,10299,1029906,30299,ANC,"Anchorage, AK",AK,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,545,14747,1474703,30559,SEA,"Seattle, WA",WA,12339,1233904,32337,IND,"Indianapolis, IN",IN
2025,1,3,1/3/2025 0:00,AS,546,12339,1233904,32337,IND,"Indianapolis, IN",IN,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,55,10299,1029906,30299,ANC,"Anchorage, AK",AK,14709,1470904,30073,SCC,"Deadhorse, AK",AK
2025,1,3,1/3/2025 0:00,AS,55,14709,1470904,30073,SCC,"Deadhorse, AK",AK,10299,1029906,30299,ANC,"Anchorage, AK",AK
2025,1,3,1/3/2025 0:00,AS,555,13487,1348702,31650,MSP,"Minneapolis, MN",MN,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,555,14747,1474703,30559,SEA,"Seattle, WA",WA,13487,1348702,31650,MSP,"Minneapolis, MN",MN
2025,1,3,1/3/2025 0:00,AS,56,10299,1029906,30299,ANC,"Anchorage, AK",AK,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,563,13198,1319801,33198,MCI,"Kansas City, MO",MO,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,564,14747,1474703,30559,SEA,"Seattle, WA",WA,13198,1319801,33198,MCI,"Kansas City, MO",MO
2025,1,3,1/3/2025 0:00,AS,568,14747,1474703,30559,SEA,"Seattle, WA",WA,13495,1349505,33495,MSY,"New Orleans, LA",LA
2025,1,3,1/3/2025 0:00,AS,569,13495,1349505,33495,MSY,"New Orleans, LA",LA,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,572,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,572,14747,1474703,30559,SEA,"Seattle, WA",WA,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC
2025,1,3,1/3/2025 0:00,AS,573,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,578,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,3,1/3/2025 0:00,AS,580,14262,1426204,34262,PSP,"Palm Springs, CA",CA,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,586,14747,1474703,30559,SEA,"Seattle, WA",WA,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX
2025,1,3,1/3/2025 0:00,AS,588,14747,1474703,30559,SEA,"Seattle, WA",WA,11259,1125904,30194,DAL,"Dallas, TX",TX
2025,1,3,1/3/2025 0:00,AS,589,11259,1125904,30194,DAL,"Dallas, TX",TX,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,594,14747,1474703,30559,SEA,"Seattle, WA",WA,10423,1042302,30423,AUS,"Austin, TX",TX
2025,1,3,1/3/2025 0:00,AS,595,10423,1042302,30423,AUS,"Austin, TX",TX,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,597,13930,1393008,30977,ORD,"Chicago, IL",IL,14771,1477104,32457,SFO,"San Francisco, CA",CA
2025,1,3,1/3/2025 0:00,AS,598,14771,1477104,32457,SFO,"San Francisco, CA",CA,13930,1393008,30977,ORD,"Chicago, IL",IL
2025,1,3,1/3/2025 0:00,AS,6,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11278,1127805,30852,DCA,"Washington, DC",VA
2025,1,3,1/3/2025 0:00,AS,60,12523,1252306,32523,JNU,"Juneau, AK",AK,12819,1281902,31401,KTN,"Ketchikan, AK",AK
2025,1,3,1/3/2025 0:00,AS,60,12819,1281902,31401,KTN,"Ketchikan, AK",AK,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,601,12889,1288904,32211,LAS,"Las Vegas, NV",NV,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,608,14057,1405702,34057,PDX,"Portland, OR",OR,14107,1410702,30466,PHX,"Phoenix, AZ",AZ
2025,1,3,1/3/2025 0:00,AS,609,12889,1288904,32211,LAS,"Las Vegas, NV",NV,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,61,10926,1092603,30913,CDV,"Cordova, AK",AK,10299,1029906,30299,ANC,"Anchorage, AK",AK
2025,1,3,1/3/2025 0:00,AS,61,12523,1252306,32523,JNU,"Juneau, AK",AK,15991,1599102,35991,YAK,"Yakutat, AK",AK
2025,1,3,1/3/2025 0:00,AS,61,14747,1474703,30559,SEA,"Seattle, WA",WA,12523,1252306,32523,JNU,"Juneau, AK",AK
2025,1,3,1/3/2025 0:00,AS,61,15991,1599102,35991,YAK,"Yakutat, AK",AK,10926,1092603,30913,CDV,"Cordova, AK",AK
2025,1,3,1/3/2025 0:00,AS,610,14057,1405702,34057,PDX,"Portland, OR",OR,12889,1288904,32211,LAS,"Las Vegas, NV",NV
2025,1,3,1/3/2025 0:00,AS,611,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,613,12889,1288904,32211,LAS,"Las Vegas, NV",NV,14771,1477104,32457,SFO,"San Francisco, CA",CA
2025,1,3,1/3/2025 0:00,AS,614,14747,1474703,30559,SEA,"Seattle, WA",WA,14869,1486903,34614,SLC,"Salt Lake City, UT",UT
2025,1,3,1/3/2025 0:00,AS,616,14057,1405702,34057,PDX,"Portland, OR",OR,14262,1426204,34262,PSP,"Palm Springs, CA",CA
2025,1,3,1/3/2025 0:00,AS,617,14262,1426204,34262,PSP,"Palm Springs, CA",CA,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,3,1/3/2025 0:00,AS,618,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,619,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,62,10299,1029906,30299,ANC,"Anchorage, AK",AK,12523,1252306,32523,JNU,"Juneau, AK",AK
2025,1,3,1/3/2025 0:00,AS,62,12523,1252306,32523,JNU,"Juneau, AK",AK,14828,1482805,34828,SIT,"Sitka, AK",AK
2025,1,3,1/3/2025 0:00,AS,62,12819,1281902,31401,KTN,"Ketchikan, AK",AK,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,62,14828,1482805,34828,SIT,"Sitka, AK",AK,12819,1281902,31401,KTN,"Ketchikan, AK",AK
2025,1,3,1/3/2025 0:00,AS,620,11292,1129202,30325,DEN,"Denver, CO",CO,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,620,14747,1474703,30559,SEA,"Seattle, WA",WA,11292,1129202,30325,DEN,"Denver, CO",CO
2025,1,3,1/3/2025 0:00,AS,621,12889,1288904,32211,LAS,"Las Vegas, NV",NV,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,3,1/3/2025 0:00,AS,624,14747,1474703,30559,SEA,"Seattle, WA",WA,14107,1410702,30466,PHX,"Phoenix, AZ",AZ
2025,1,3,1/3/2025 0:00,AS,626,12173,1217305,32134,HNL,"Honolulu, HI",HI,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,629,12889,1288904,32211,LAS,"Las Vegas, NV",NV,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,636,14747,1474703,30559,SEA,"Seattle, WA",WA,12889,1288904,32211,LAS,"Las Vegas, NV",NV
2025,1,3,1/3/2025 0:00,AS,637,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,639,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,64,10299,1029906,30299,ANC,"Anchorage, AK",AK,12523,1252306,32523,JNU,"Juneau, AK",AK
2025,1,3,1/3/2025 0:00,AS,64,12523,1252306,32523,JNU,"Juneau, AK",AK,14256,1425605,34256,PSG,"Petersburg, AK",AK
2025,1,3,1/3/2025 0:00,AS,64,12819,1281902,31401,KTN,"Ketchikan, AK",AK,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,64,14256,1425605,34256,PSG,"Petersburg, AK",AK,15841,1584102,35841,WRG,"Wrangell, AK",AK
2025,1,3,1/3/2025 0:00,AS,64,15841,1584102,35841,WRG,"Wrangell, AK",AK,12819,1281902,31401,KTN,"Ketchikan, AK",AK
2025,1,3,1/3/2025 0:00,AS,640,14747,1474703,30559,SEA,"Seattle, WA",WA,14107,1410702,30466,PHX,"Phoenix, AZ",AZ
2025,1,3,1/3/2025 0:00,AS,641,15376,1537604,30436,TUS,"Tucson, AZ",AZ,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,643,11292,1129202,30325,DEN,"Denver, CO",CO,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,3,1/3/2025 0:00,AS,644,14747,1474703,30559,SEA,"Seattle, WA",WA,14107,1410702,30466,PHX,"Phoenix, AZ",AZ
2025,1,3,1/3/2025 0:00,AS,645,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,14747,1474703,30559,SEA,"Seattle, WA",WA
